uploader,n,mean_label_quality_score,clean_rate,noisy_top_mismatch_rate,pseudo_label_rate,same_class_rate,dominant_class,dominant_top
ShangusBurger,23,0.7436134027067672,0.6521739130434783,0.043478260869565216,0.08695652173913043,0.782608695652174,ss-n,ss
mbanga,3,0.7448321189981179,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,fx-o,fx
p1nh0,22,0.7449865063732743,0.6363636363636364,0.0,0.09090909090909091,0.9090909090909091,ss-u,ss
Dark_Rihardd,3,0.7450304125806309,0.6666666666666666,0.0,0.0,0.6666666666666666,fx-n,fx
DAX_MAN,6,0.7453210080875494,0.6666666666666666,0.0,0.16666666666666666,0.6666666666666666,fx-o,fx
Fabobert,1,0.7461758215765302,0.0,0.0,0.0,1.0,fx-h,fx
Tommy6969,1,0.7471380026011487,0.0,0.0,0.0,1.0,fx-o,fx
gordoguz,9,0.7471572028356629,0.5555555555555556,0.0,0.0,1.0,ss-u,ss
madaesthetic1082,3,0.7473897446439192,0.6666666666666666,0.0,0.0,1.0,fx-m,fx
Johnnyquid64,1,0.7475984827805269,0.0,0.0,0.0,1.0,fx-h,fx
SpagnolaSprinkle,3,0.748014666452334,0.6666666666666666,0.0,0.0,1.0,fx-h,fx
jn.,3,0.7481656535208904,0.6666666666666666,0.0,0.0,0.6666666666666666,m-si,m
cabinadevuelo,3,0.7489732146454721,0.6666666666666666,0.0,0.0,1.0,ss-n,ss
hayley.suviste,11,0.7490420940765632,0.7272727272727273,0.0,0.2727272727272727,0.7272727272727273,ss-n,ss
AndreiaSSilva35,1,0.7495674057555237,0.0,0.0,0.0,1.0,ss-u,ss
Amina_Koyim,1,0.750229092216122,0.0,0.0,0.0,1.0,fx-h,fx
HOrvi64,28,0.7502341989726596,0.6785714285714286,0.03571428571428571,0.14285714285714285,0.7142857142857143,fx-o,fx
PLB606,1,0.7506141888832667,1.0,0.0,0.0,1.0,is-s,is
TimmyTatw,1,0.7513903207020814,0.0,0.0,0.0,1.0,ss-n,ss
astonedf,3,0.7520611299083567,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,fx-o,fx
AgusIvan,3,0.7523868047495172,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,fx-o,fx
haulaway,3,0.7525205023148483,0.6666666666666666,0.0,0.0,0.6666666666666666,fx-o,fx
AnneCad,1,0.75261675472459,0.0,0.0,0.0,1.0,ss-u,ss
PCM-D100,1,0.7528094626804382,0.0,0.0,0.0,1.0,ss-u,ss
lbrito,3,0.753657108140381,0.3333333333333333,0.0,0.0,1.0,fx-h,fx
RockerPlate,36,0.7553761942830096,0.6388888888888888,0.027777777777777776,0.05555555555555555,0.8055555555555556,m-si,m
pallase,6,0.7559332623093828,0.6666666666666666,0.0,0.16666666666666666,0.8333333333333334,ss-u,ss
delfieldrecordings,15,0.7560120282772453,0.7333333333333333,0.0,0.06666666666666667,0.8666666666666667,ss-n,ss
crosstevsky,3,0.7562625377123431,0.6666666666666666,0.0,0.0,0.6666666666666666,ss-n,ss
bowlingballout,3,0.757476117219956,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,fx-h,fx
gagagege,39,0.7578795169567388,0.5384615384615384,0.0,0.0,1.0,fx-v,fx
Ophsset,1,0.7594351085477786,0.0,0.0,0.0,1.0,fx-v,fx
PierreMadre,1,0.7601216998201535,0.0,0.0,0.0,1.0,ss-u,ss
Throndronis,23,0.7602595383834666,0.5652173913043478,0.0,0.08695652173913043,0.8260869565217391,fx-o,fx
brennanjeppson,4,0.7609551166896911,0.75,0.0,0.25,0.75,m-si,m
SOOTHSAYER_ORCHESTRA,19,0.7619884220738566,0.5263157894736842,0.0,0.05263157894736842,0.8421052631578947,ss-u,ss
m71art,2,0.762044713909335,0.5,0.0,0.0,1.0,m-m,m
standing_water,2,0.7620872839349502,0.5,0.0,0.0,1.0,ss-u,ss
JohnSmithisagoodchap,1,0.7622437710434934,1.0,0.0,0.0,1.0,m-m,m
sementesonora,2,0.7623412261932165,1.0,0.0,0.0,1.0,fx-v,fx
chacamero,1,0.7625185344147745,1.0,0.0,0.0,1.0,fx-h,fx
9voltfan,1,0.7626582233568383,1.0,0.0,0.0,1.0,fx-h,fx
nlux,4,0.7627719623520048,0.75,0.0,0.0,0.75,m-si,m
muumipappa1,37,0.763777632509509,0.5135135135135135,0.0,0.0,1.0,fx-v,fx
darcydunes,3,0.7644825566989032,0.6666666666666666,0.0,0.0,1.0,fx-a,fx
yunclas,1,0.7648335219100393,0.0,0.0,0.0,1.0,m-si,m
jemtman,1,0.7654521308175973,1.0,0.0,0.0,1.0,fx-el,fx
Vicces1212,1,0.7661945766622192,1.0,0.0,0.0,1.0,fx-ex,fx
Repeal,1,0.7662477874101911,1.0,0.0,0.0,1.0,fx-v,fx
jonrai,1,0.7666490996531793,1.0,0.0,0.0,1.0,ss-u,ss
AkiYaSuShi,3,0.7668313219304416,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,fx-o,fx
incidentallymindless,1,0.7670476185952849,0.0,0.0,0.0,1.0,m-m,m
Rsessie,1,0.7671162482691066,1.0,0.0,0.0,1.0,fx-o,fx
giacomoagnetti,1,0.7673673785399407,1.0,0.0,0.0,1.0,ss-n,ss
mmiron,14,0.767619263725839,0.7142857142857143,0.0,0.21428571428571427,0.7142857142857143,ss-n,ss
atleastrelatively,1,0.7677129040790679,1.0,0.0,0.0,1.0,fx-o,fx
goony124,4,0.7678323050880328,0.75,0.0,0.0,0.75,fx-h,fx
chocojebus,1,0.7678415556261505,1.0,0.0,0.0,1.0,fx-a,fx
KyrielXV,8,0.7682036425715549,0.625,0.0,0.0,0.875,fx-o,fx
illa_studios_2025,1,0.7684690695063444,1.0,0.0,0.0,1.0,fx-n,fx
Jogre_The_Ogre,2,0.7686754735935175,0.5,0.0,0.0,1.0,sp-p,sp
feres12,4,0.7687135731881662,0.75,0.0,0.0,0.75,m-m,m
Lanwerker,2,0.7687820140844465,0.5,0.0,0.0,1.0,fx-a,fx
neix,41,0.7689573014158825,0.43902439024390244,0.0,0.0,0.9512195121951219,is-p,is
vaguelycarried,1,0.7690320986621975,0.0,0.0,0.0,1.0,fx-m,fx
darceyprodanovic,20,0.7695373284533865,0.6,0.0,0.15,0.85,fx-n,fx
hlodavec,2,0.769561978073037,0.5,0.0,0.0,1.0,fx-h,fx
yondercomputer,578,0.7702557926406097,0.6920415224913494,0.0,0.03460207612456748,0.8356401384083045,is-e,is
hhhhhhhhh111111,45,0.7703602138783968,0.5777777777777777,0.0,0.0,1.0,fx-v,fx
JOEYYAH,1,0.7704047902560827,1.0,0.0,0.0,1.0,fx-o,fx
horizon7006,1,0.7707127302582758,0.0,0.0,0.0,1.0,fx-h,fx
roberto_passuti,1,0.7722863909949418,1.0,0.0,0.0,1.0,ss-n,ss
TristanV.,2,0.772342637973199,0.5,0.0,0.0,1.0,fx-o,fx
kaikko,47,0.7739949951306834,0.6382978723404256,0.0,0.0,1.0,fx-v,fx
pulswelle,1,0.7752871997933682,0.0,0.0,0.0,1.0,ss-n,ss
iqbit,18,0.7763543166552647,0.7222222222222222,0.0,0.0,0.8888888888888888,ss-u,ss
AnnaBaX01Q,4,0.7767153583895966,0.75,0.0,0.25,0.75,m-m,m
NotMeat2020,14,0.7780958349417009,0.6428571428571429,0.0,0.0,0.8571428571428571,m-si,m
Miljan,1,0.7783540439602642,0.0,0.0,0.0,1.0,sp-s,sp
Marschal,2,0.7791589301779092,0.5,0.0,0.0,1.0,ss-u,ss
Siebbi,1,0.7797022305148774,1.0,0.0,0.0,1.0,ss-u,ss
suonidigallipoli,1,0.7806636447223103,1.0,0.0,0.0,1.0,ss-u,ss
GabyBendtsen,6,0.7809007073099616,0.6666666666666666,0.16666666666666666,0.0,0.8333333333333334,fx-o,fx
iliana22,7,0.781970537969502,0.7142857142857143,0.0,0.0,0.8571428571428571,fx-h,fx
tutec,1,0.7821479789873563,1.0,0.0,0.0,1.0,fx-a,fx
nsdhhdw,56,0.7837733418702485,0.7321428571428571,0.0,0.0,0.9464285714285714,fx-v,fx
rmey,14,0.7845304462709815,0.5714285714285714,0.0,0.0,1.0,fx-v,fx
Valerie-Vivegnis,35,0.7852927573227003,0.6571428571428571,0.0,0.02857142857142857,0.8857142857142857,fx-h,fx
wat-er_boi.skits,1,0.785542416008657,1.0,0.0,0.0,1.0,m-si,m
Humankind_01,1,0.7856803827489766,0.0,0.0,0.0,1.0,fx-h,fx
Tpkmusic,1,0.786053153611782,1.0,0.0,0.0,1.0,is-p,is
nincamindza07,10,0.7865192922342465,0.8,0.0,0.0,0.8,fx-o,fx
tfried,1,0.7867157339308675,1.0,0.0,0.0,1.0,ss-u,ss
ShadozerFoggy,1,0.7868970392134115,1.0,0.0,0.0,1.0,fx-el,fx
kevinbreglia41,1,0.7872310180854684,1.0,0.0,0.0,1.0,fx-m,fx
VizAion,7,0.7873752074696078,0.8571428571428571,0.0,0.0,0.8571428571428571,ss-u,ss
TCisme123,2,0.7880815364402023,0.5,0.0,0.0,1.0,fx-o,fx
Algy336,1,0.7900205083074943,1.0,0.0,0.0,1.0,fx-n,fx
ldsqui,1,0.7907763593118985,1.0,0.0,0.0,1.0,fx-h,fx
dreggsome,2,0.7914704864419049,0.5,0.0,0.0,1.0,fx-o,fx
randbsoundbites,38,0.7931859215926426,0.7368421052631579,0.05263157894736842,0.05263157894736842,0.8157894736842105,fx-o,fx
joe12397,1,0.7943375540174157,1.0,0.0,0.0,1.0,fx-h,fx
julujanus,4,0.7943561033126036,0.5,0.0,0.0,1.0,ss-n,ss
swiimii,2,0.7944973397941434,0.5,0.0,0.0,1.0,fx-o,fx
kurumik,1,0.7951874923643322,1.0,0.0,0.0,1.0,fx-el,fx
blerp4,1,0.7956824717494351,1.0,0.0,0.0,1.0,fx-n,fx
rayfaiq,1,0.7962857735542157,1.0,0.0,0.0,1.0,fx-el,fx
nawanda54,1,0.7966514844834551,1.0,0.0,0.0,1.0,fx-o,fx
arablelands87,5,0.7968052732103402,0.8,0.0,0.0,0.8,ss-n,ss
danluxradium,1,0.7969698907436935,1.0,0.0,0.0,1.0,fx-o,fx
Raluben,2,0.7970664928589799,1.0,0.0,0.0,1.0,ss-n,ss
kx.audio,13,0.797481123879387,0.6923076923076923,0.0,0.07692307692307693,0.9230769230769231,fx-o,fx
Kronek9,1,0.797658587027885,1.0,0.0,0.0,1.0,m-m,m
rotlily,5,0.7989096036165585,0.8,0.0,0.2,0.8,m-si,m
yirumauwu,24,0.7991743294814179,0.7083333333333334,0.0,0.0,1.0,fx-v,fx
dfeuer1,1,0.8001374022405605,1.0,0.0,0.0,1.0,ss-i,ss
Oseledchik_Sergey,2,0.8002624977097984,0.5,0.0,0.0,1.0,ss-n,ss
alessiosurian,2,0.8005513427790122,1.0,0.0,0.0,1.0,ss-u,ss
minhvu17,14,0.8005698051617998,0.7142857142857143,0.0,0.0,1.0,fx-v,fx
Hushroom,1,0.801144269586005,1.0,0.0,0.0,1.0,fx-o,fx
Glitch_Hun+er,1,0.8012598057084465,1.0,0.0,0.0,1.0,fx-h,fx
XAYULTRA,5,0.8018913212541795,0.6,0.0,0.0,1.0,m-si,m
smushy34,23,0.8021904813411282,0.6086956521739131,0.0,0.0,1.0,fx-v,fx
rsteck,4,0.8023202121208317,0.5,0.0,0.0,1.0,fx-v,fx
114802300,1,0.8025220529542231,1.0,0.0,0.0,1.0,fx-el,fx
KitsuneFaroe,1,0.8026111435816929,1.0,0.0,0.0,1.0,fx-el,fx
aasd2,1,0.8026647119685079,1.0,0.0,0.0,1.0,fx-o,fx
izzylikesnoise,4,0.8031068016295164,0.5,0.0,0.0,1.0,ss-u,ss
freemaster2,1,0.8034524946120222,1.0,0.0,0.0,1.0,fx-v,fx
HotSoundsGuy,5,0.8036342075266566,0.8,0.0,0.0,0.8,fx-h,fx
miriamsperb,1,0.8037594351852345,1.0,0.0,0.0,1.0,ss-u,ss
ValentinSosnitskiy,9,0.8044389283690984,0.6666666666666666,0.0,0.1111111111111111,0.7777777777777778,m-si,m
Ausseles,1,0.8045740462448038,1.0,0.0,0.0,1.0,ss-n,ss
Logicogonist,317,0.8054213192688717,0.7413249211356467,0.00946372239747634,0.031545741324921134,0.8517350157728707,is-p,is
InAvision,1,0.8055972159340489,1.0,0.0,0.0,1.0,ss-s,ss
anielanielaniel,4,0.8057736514738835,0.75,0.0,0.25,0.75,fx-o,fx
MadGravityStudio,10,0.8060455039484516,0.7,0.0,0.1,0.9,m-m,m
NinjaSharkStudios,14,0.8065413556524866,0.6428571428571429,0.0,0.0,1.0,fx-o,fx
CreepyKing,6,0.8075437185669646,0.8333333333333334,0.0,0.0,0.8333333333333334,fx-h,fx
josefpres,431,0.8079278667381931,0.777262180974478,0.0,0.002320185614849188,0.7865429234338747,m-si,m
PrismLightSoundWorks,2,0.8080949499337081,0.5,0.0,0.0,1.0,fx-ex,fx
andrixb,1,0.8082449866066203,1.0,0.0,0.0,1.0,ss-u,ss
Exder,1,0.8084098823787368,1.0,0.0,0.0,1.0,ss-n,ss
Moqally,5,0.8090971003362613,0.6,0.0,0.0,1.0,m-sp,m
Upslash,1,0.8092186399796304,1.0,0.0,0.0,1.0,fx-o,fx
Bubaida,7,0.8092613344898687,0.7142857142857143,0.0,0.0,0.8571428571428571,fx-n,fx
AndRaySound,1,0.8093414581121483,1.0,0.0,0.0,1.0,m-m,m
enginesoundman,2,0.8095540507671816,0.5,0.0,0.0,1.0,fx-a,fx
Vitae-LI,24,0.8101064394550003,0.75,0.0,0.125,0.7916666666666666,fx-h,fx
soundsquirl,1,0.8102099090931464,1.0,0.0,0.0,1.0,fx-o,fx
miiarauh,30,0.811556754037052,0.8666666666666667,0.0,0.0,0.9666666666666667,fx-v,fx
jahjahjahjah,1,0.8127102542492926,1.0,0.0,0.0,1.0,fx-a,fx
RabidDave,1,0.8129429131986546,1.0,0.0,0.0,1.0,ss-u,ss
lennartgreen,11,0.8133954699446768,0.7272727272727273,0.0,0.0,0.8181818181818182,m-sp,m
CrossFX,1,0.8134552065160169,1.0,0.0,0.0,1.0,fx-v,fx
X3SB,1,0.8138260641799236,1.0,0.0,0.0,1.0,fx-o,fx
jackinicku,3,0.813952142501244,0.6666666666666666,0.0,0.0,1.0,fx-v,fx
cepkyp,6,0.8141177055434956,0.8333333333333334,0.0,0.0,0.8333333333333334,m-si,m
MZehta,1,0.8143756444551823,1.0,0.0,0.0,1.0,ss-u,ss
Timbre,6,0.8143826466465579,0.6666666666666666,0.0,0.0,1.0,sp-p,sp
Emeraldmakesstuff__,1,0.8149761633845908,1.0,0.0,0.0,1.0,fx-m,fx
reticularbeats,33,0.8154122842805195,0.7272727272727273,0.0,0.0,0.8181818181818182,m-m,m
nilemill,1,0.8159474511452526,1.0,0.0,0.0,1.0,fx-el,fx
HypnoticNinja,5,0.818220369301304,0.8,0.0,0.0,0.8,m-m,m
AardsReal,21,0.8184155133286505,0.7142857142857143,0.0,0.047619047619047616,0.8095238095238095,fx-o,fx
calino13,1,0.818710969996096,1.0,0.0,0.0,1.0,fx-a,fx
DXMetallist,1,0.8188848610413502,1.0,0.0,0.0,1.0,is-p,is
Atapac,1,0.8190499959876062,1.0,0.0,0.0,1.0,m-m,m
LulSayer,1,0.8206637536037203,1.0,0.0,0.0,1.0,m-m,m
Torikari,3,0.8207600805682285,0.6666666666666666,0.0,0.0,1.0,fx-o,fx
kotzas,2,0.8209697408111327,0.5,0.0,0.0,1.0,m-m,m
4Colors,1,0.8219610303268899,1.0,0.0,0.0,1.0,fx-a,fx
giovannipachera,1,0.8230180538418577,1.0,0.0,0.0,1.0,m-m,m
Winwinwin2022,2,0.8230729540130688,0.5,0.0,0.0,1.0,fx-h,fx
wsfsound,2,0.8232930804529125,0.5,0.0,0.0,1.0,fx-o,fx
ferbert15,1,0.8233457072184508,1.0,0.0,0.0,1.0,ss-u,ss
daniel_moreink,2,0.8236709613121815,0.5,0.0,0.0,1.0,ss-u,ss
tcurless,1,0.8239182057299945,1.0,0.0,0.0,1.0,fx-a,fx
shuri7,1,0.8239684916540203,1.0,0.0,0.0,1.0,ss-n,ss
goldenkitty23,5,0.8243868957197631,0.8,0.0,0.0,0.8,fx-o,fx
bikesnbassboi,2,0.8244242206091621,0.5,0.0,0.0,1.0,fx-v,fx
treefit.2025,1,0.8247752431325587,1.0,0.0,0.0,1.0,fx-a,fx
Whats_The_Frequency_Kennett,3,0.824896640821129,0.6666666666666666,0.0,0.0,1.0,fx-n,fx
Mafalda1973,1,0.8256502162029384,1.0,0.0,0.0,1.0,ss-u,ss
Billyguiro,20,0.8258271851436378,0.8,0.0,0.05,0.85,m-si,m
Hotsnout,3,0.8267788944117442,0.6666666666666666,0.0,0.0,1.0,ss-u,ss
uudza,21,0.8270930213890042,0.8095238095238095,0.0,0.047619047619047616,0.8095238095238095,fx-o,fx
atteni,40,0.8272202441921344,0.8,0.0,0.0,1.0,fx-v,fx
roisin.gleeson,1,0.8272723755192867,1.0,0.0,0.0,1.0,fx-a,fx
olivierklein,1,0.8275896046769399,1.0,0.0,0.0,1.0,fx-a,fx
charlieshread,1,0.8277434055882418,1.0,0.0,0.0,1.0,fx-v,fx
peepeepeepeeman,1,0.8280982391054718,1.0,0.0,0.0,1.0,ss-u,ss
Deterrorate,1,0.8281213435857256,1.0,0.0,0.0,1.0,ss-s,ss
EndruZother,1,0.8284068965239617,1.0,0.0,0.0,1.0,fx-h,fx
Pimnapat,1,0.8286540724601645,1.0,0.0,0.0,1.0,ss-n,ss
MaelHJ,1,0.8288699971154659,1.0,0.0,0.0,1.0,sp-c,sp
SownSown,1,0.8291883919267705,1.0,0.0,0.0,1.0,fx-o,fx
Didicekmilacek,1,0.8303439702542534,1.0,0.0,0.0,1.0,fx-h,fx
Ivan_Aleksandrov,1,0.8304046085761867,1.0,0.0,0.0,1.0,m-si,m
ottsara,1,0.8304667728811501,1.0,0.0,0.0,1.0,fx-o,fx
LeSaJu,44,0.8305242657770652,0.6590909090909091,0.0,0.0,1.0,fx-el,fx
Rewox,1,0.8310911348537479,1.0,0.0,0.0,1.0,fx-o,fx
routune00,4,0.83148279728552,0.75,0.0,0.0,0.75,m-sp,m
RabMusicLab,1,0.8323193945456681,1.0,0.0,0.0,1.0,ss-n,ss
Kataoneon,1,0.8327514413995133,1.0,0.0,0.0,1.0,ss-n,ss
benatbenwins,2,0.8327656716511552,1.0,0.0,0.0,1.0,fx-a,fx
Deamamaranto,1,0.8336365867331649,1.0,0.0,0.0,1.0,fx-o,fx
MrGungus,1,0.8339031904415742,1.0,0.0,0.0,1.0,fx-h,fx
dheerajvirgo,1,0.8342807569717857,1.0,0.0,0.0,1.0,fx-o,fx
AlexSar54,1,0.8345540419420554,1.0,0.0,0.0,1.0,fx-a,fx
henner1964,4,0.8345672028837727,1.0,0.0,0.0,1.0,ss-n,ss
Doktor.Bees,3,0.8354369139966072,0.6666666666666666,0.0,0.0,1.0,sp-s,sp
Dev-MC,1,0.8360656685524097,1.0,0.0,0.0,1.0,fx-a,fx
mahir376,12,0.8363881433871981,0.75,0.0,0.0,1.0,fx-v,fx
Mark_Murray,4,0.8366207206059135,0.75,0.0,0.0,1.0,m-m,m
danroka,1,0.8370142237461887,1.0,0.0,0.0,1.0,fx-v,fx
miqqq,2,0.8371813071656111,0.5,0.0,0.0,1.0,is-k,is
subetha2026,1,0.8373624012295062,1.0,0.0,0.0,1.0,fx-el,fx
Stranottamavero,3,0.8387515931335745,0.6666666666666666,0.0,0.0,1.0,fx-o,fx
katsomerv,1,0.8394159235809939,1.0,0.0,0.0,1.0,ss-u,ss
kianeg,2,0.8396477282054697,0.5,0.0,0.0,1.0,fx-h,fx
defophip,2,0.8402472064386758,1.0,0.0,0.0,1.0,fx-m,fx
Mr.Rascal242,4,0.8402501649247912,0.75,0.0,0.0,1.0,m-m,m
akaa512,1,0.8413039292219339,1.0,0.0,0.0,1.0,fx-a,fx
Fabian_Palacio,4,0.8416955180666923,0.75,0.0,0.0,1.0,ss-i,ss
SundayRecords,1,0.8419648439203743,1.0,0.0,0.0,1.0,fx-o,fx
DVT1-4,1,0.8425775229655201,1.0,0.0,0.0,1.0,sp-s,sp
ShebJoy,10,0.8426653509566977,0.7,0.0,0.1,0.9,fx-o,fx
Velpu420,1,0.8428107955392938,1.0,0.0,0.0,1.0,m-si,m
man2222,2,0.843138582709462,1.0,0.0,0.0,1.0,sp-s,sp
joliestarr,6,0.8432410572179893,0.8333333333333334,0.0,0.0,0.8333333333333334,fx-o,fx
haus.the.child,19,0.8436889092573667,0.7894736842105263,0.0,0.10526315789473684,0.8421052631578947,fx-o,fx
papimre,2,0.8436965808551528,0.5,0.0,0.0,1.0,fx-a,fx
kerozenne,2,0.8438041876025931,0.5,0.0,0.0,1.0,is-p,is
ymrgc,50,0.8438414773451587,0.94,0.0,0.0,1.0,fx-v,fx
RayRayGaming,1,0.8442640964160609,1.0,0.0,0.0,1.0,fx-o,fx
lilithfilmsec,4,0.8443101511185995,0.75,0.0,0.0,1.0,m-m,m
Dragon20C,19,0.8452175111795481,0.5789473684210527,0.0,0.0,1.0,fx-o,fx
Pepossum,3,0.8452733329470057,1.0,0.0,0.0,1.0,fx-o,fx
amitbcd,1,0.8453337567809298,1.0,0.0,0.0,1.0,m-m,m
lclcll123,39,0.8454910394602292,0.8717948717948718,0.0,0.0,1.0,fx-v,fx
NatureBird,2,0.8461632805348434,0.5,0.0,0.0,1.0,ss-n,ss
tmreig,51,0.8466519629748913,0.9215686274509803,0.0,0.0,1.0,fx-v,fx
joesh2,3,0.8478350354162725,1.0,0.0,0.0,1.0,fx-el,fx
marcushagued,1,0.8483177843074495,1.0,0.0,0.0,1.0,fx-v,fx
Ixwolf,16,0.848747467699101,0.75,0.0,0.0625,0.8125,fx-o,fx
tonmayster,1,0.848873822879165,1.0,0.0,0.0,1.0,fx-h,fx
Sigmund Goid,1,0.8497023770312672,1.0,0.0,0.0,1.0,fx-ex,fx
TBMcQueen,4,0.8508356071248677,0.5,0.0,0.0,1.0,fx-a,fx
djgriffin,6,0.8509001483828623,0.8333333333333334,0.0,0.16666666666666666,0.8333333333333334,m-m,m
pablo98marin,16,0.8517423184745688,0.8125,0.0,0.0,0.875,m-m,m
Jimbo16x,1,0.8519813113750299,1.0,0.0,0.0,1.0,fx-a,fx
ltruong267,1,0.8528506804436138,1.0,0.0,0.0,1.0,fx-n,fx
huqing007,1,0.8533061102475282,1.0,0.0,0.0,1.0,fx-n,fx
repalomino,1,0.8533454304169121,1.0,0.0,0.0,1.0,fx-h,fx
BenPortal,4,0.8534085881287437,0.75,0.0,0.0,1.0,fx-o,fx
Leadershinji,6,0.8545622204265073,1.0,0.0,0.0,1.0,sp-p,sp
Meenfil,1,0.8551020612975702,1.0,0.0,0.0,1.0,ss-i,ss
Dialywawa,3,0.8557825580779467,1.0,0.0,0.0,1.0,fx-o,fx
SuzannaC56,3,0.8565451546226287,0.6666666666666666,0.0,0.0,1.0,ss-n,ss
bestfreesoundaccount,3,0.8566958424914267,0.6666666666666666,0.0,0.0,1.0,m-m,m
TheEndOfACycle,6,0.8576790514295912,0.8333333333333334,0.0,0.0,0.8333333333333334,is-s,is
copyc4t,15,0.8577154148328946,0.8,0.0,0.0,0.8,fx-o,fx
deus é mais,1,0.8583355544180323,1.0,0.0,0.0,1.0,fx-o,fx
RoseWatson,1,0.8589551518480386,1.0,0.0,0.0,1.0,ss-u,ss
DJKaren,1,0.8589750216641473,1.0,0.0,0.0,1.0,fx-o,fx
Jeb_1232,1,0.8593301846971042,1.0,0.0,0.0,1.0,fx-o,fx
KingMichaelKuchta,1,0.8610950039150527,1.0,0.0,0.0,1.0,m-sp,m
daubenysys,1,0.8613591226332268,1.0,0.0,0.0,1.0,ss-i,ss
a1exc00n3y,1,0.8614336930765063,1.0,0.0,0.0,1.0,ss-n,ss
adwasd3dwafewedawrfede,1,0.8615542117416337,1.0,0.0,0.0,1.0,fx-v,fx
stevendchardy,1,0.8625248554937648,1.0,0.0,0.0,1.0,fx-m,fx
kamelot333,1,0.8631380909902768,1.0,0.0,0.0,1.0,m-sp,m
beyercreative,19,0.8635343160541432,0.8421052631578947,0.0,0.05263157894736842,0.8947368421052632,fx-h,fx
Louswan,1,0.8645754917231545,1.0,0.0,0.0,1.0,m-m,m
dorondavid,2,0.8647812450499659,0.5,0.0,0.0,1.0,ss-s,ss
Raimonaloveskoreancock,1,0.8648565916573356,1.0,0.0,0.0,1.0,fx-h,fx
roopepesala,59,0.8653495945643891,0.9322033898305084,0.0,0.0,1.0,fx-v,fx
jjohnsharpp,2,0.865747582823424,1.0,0.0,0.0,1.0,fx-h,fx
ZeynelAbidin,44,0.8660533038702852,0.9545454545454546,0.0,0.0,1.0,fx-v,fx
davidkrilamhauge,3,0.8665482124329597,1.0,0.0,0.0,1.0,fx-n,fx
ElevatorFan2020,4,0.8665642530771236,1.0,0.0,0.0,1.0,ss-u,ss
LiyahMackenzie,1,0.866881414762023,1.0,0.0,0.0,1.0,m-m,m
SEB_82,58,0.8674729733563697,0.7758620689655172,0.0,0.0,0.9827586206896551,sp-s,sp
jennyhpham,9,0.8675135804846519,1.0,0.0,0.0,1.0,fx-v,fx
Sheyvan,46,0.8686852137030511,0.8260869565217391,0.0,0.08695652173913043,0.8913043478260869,fx-o,fx
fruitcore,1,0.8695484044098909,1.0,0.0,0.0,1.0,ss-u,ss
Afro408,1,0.8702068025173251,1.0,0.0,0.0,1.0,ss-n,ss
LamaMakesMusic,31,0.8708891667606781,0.7741935483870968,0.0,0.0,0.967741935483871,fx-o,fx
RoxanneFelsner,49,0.8709448456241593,0.9591836734693877,0.0,0.0,1.0,fx-v,fx
marisvaren,1,0.8710722639914475,1.0,0.0,0.0,1.0,ss-u,ss
neilraouf,3,0.8711087533466811,0.6666666666666666,0.0,0.0,1.0,fx-ex,fx
Gultra,6,0.8711272627075725,0.8333333333333334,0.0,0.16666666666666666,0.8333333333333334,m-sp,m
suvimariaa,18,0.8715909701336332,1.0,0.0,0.0,1.0,fx-v,fx
riippumattog,113,0.8725496388836095,0.8495575221238938,0.0,0.02654867256637168,0.9026548672566371,sp-s,sp
Dreadwolf910,214,0.8726716093775325,0.9158878504672897,0.0,0.0,0.985981308411215,fx-o,fx
ahz2032,6,0.8733253434127989,0.8333333333333334,0.0,0.0,1.0,ss-u,ss
james.luib,1,0.8733456525280184,1.0,0.0,0.0,1.0,fx-h,fx
Andygun11,1,0.8734482405122979,1.0,0.0,0.0,1.0,fx-el,fx
vl13857,49,0.8744050040955254,0.9795918367346939,0.0,0.0,0.9795918367346939,fx-v,fx
Charlee-Vonlinsowe,1,0.8749071374900335,1.0,0.0,0.0,1.0,m-m,m
Ulrich_Wehner,8,0.8752431205529939,0.75,0.0,0.0,1.0,ss-s,ss
FirstContact24,1,0.8752703309792541,1.0,0.0,0.0,1.0,m-m,m
FinnishCarSounds,24,0.8757203996736612,1.0,0.0,0.0,1.0,fx-v,fx
boris-krichevsky,3,0.8767752385188023,1.0,0.0,0.0,1.0,ss-u,ss
MirandaER,1,0.8770198038276522,1.0,0.0,0.0,1.0,fx-o,fx
zamoranqk,2,0.8772483615818011,1.0,0.0,0.0,1.0,ss-n,ss
evghenifloca,1,0.8773240964580399,1.0,0.0,0.0,1.0,fx-h,fx
KasperKeskinen,52,0.8773287938822428,0.9615384615384616,0.0,0.0,1.0,fx-v,fx
pollysonic,2,0.877514689866729,1.0,0.0,0.0,1.0,ss-u,ss
dlf2025,1,0.8775570231175714,1.0,0.0,0.0,1.0,sp-p,sp
SethAuldsAudio,9,0.8780828791244014,0.8888888888888888,0.0,0.0,0.8888888888888888,fx-o,fx
Vein_Adams,8,0.8780858706610656,0.625,0.0,0.0,1.0,fx-o,fx
