sound_id,audio_emb_path,text_emb_path,confidence,class,class_top,title,tags,description,audio_text_sim,is_high_conf_4_5,is_conf_5
247128,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\247128.npy,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\247128.npy,4,is-w,is,overall quality of single note - trumpet - G#4,"neumann-U87,trumpet,single-note,Gsharp4,multisample,good-sounds","Recorded in the context of the good-sounds.org project from the Music Technology Group, Universitat Pompeu Fabra, Barcelona. Part of the Good-sounds dataset of monophonic instrumental sounds. instrument::trumpet note::Gsharp octave::4 midi note::56 microphone::neumann U87 tuning reference::440 good-sounds-id::1092 dynamic_level::f",0.6552227139472961,1,0
247129,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\247129.npy,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\247129.npy,4,is-w,is,overall quality of single note - trumpet - G4,"neumann-U87,trumpet,single-note,multisample,good-sounds,G4","Recorded in the context of the good-sounds.org project from the Music Technology Group, Universitat Pompeu Fabra, Barcelona. Part of the Good-sounds dataset of monophonic instrumental sounds. instrument::trumpet note::G octave::4 midi note::55 microphone::neumann U87 tuning reference::440 good-sounds-id::1093 dynamic_level::f",0.5975579619407654,1,0
247130,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\247130.npy,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\247130.npy,4,is-w,is,overall quality of single note - trumpet - F#4,"neumann-U87,trumpet,single-note,multisample,good-sounds,Fsharp4","Recorded in the context of the good-sounds.org project from the Music Technology Group, Universitat Pompeu Fabra, Barcelona. Part of the Good-sounds dataset of monophonic instrumental sounds. instrument::trumpet note::Fsharp octave::4 midi note::54 microphone::neumann U87 tuning reference::440 good-sounds-id::1094 dynamic_level::f",0.6386314630508423,1,0
247135,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\247135.npy,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\247135.npy,5,is-w,is,overall quality of single note - trumpet - C#4,"neumann-U87,trumpet,single-note,multisample,good-sounds,Csharp4","Recorded in the context of the good-sounds.org project from the Music Technology Group, Universitat Pompeu Fabra, Barcelona. Part of the Good-sounds dataset of monophonic instrumental sounds. instrument::trumpet note::Csharp octave::4 midi note::49 microphone::neumann U87 tuning reference::440 good-sounds-id::1099",0.5856421589851379,1,1
247139,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\247139.npy,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\247139.npy,5,is-w,is,overall quality of single note - trumpet - A3,"Gsharp3,neumann-U87,trumpet,single-note,multisample,good-sounds","Recorded in the context of the good-sounds.org project from the Music Technology Group, Universitat Pompeu Fabra, Barcelona. Part of the Good-sounds dataset of monophonic instrumental sounds. instrument::trumpet note::Gsharp octave::3 midi note::44 microphone::neumann U87 tuning reference::440 good-sounds-id::1103 dynamic_level::f",0.6167169213294983,1,1
247166,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\247166.npy,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\247166.npy,4,is-w,is,overall quality of single note - trumpet - B3,"neumann-U87,trumpet,single-note,B3,multisample,good-sounds","Recorded in the context of the good-sounds.org project from the Music Technology Group, Universitat Pompeu Fabra, Barcelona. Part of the Good-sounds dataset of monophonic instrumental sounds. instrument::trumpet note::B octave::3 midi note::47 microphone::neumann U87 tuning reference::440 good-sounds-id::1211 Intentionally played as an example of bad-dynamics-errors",0.5016034841537476,1,0
247179,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\247179.npy,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\247179.npy,4,is-w,is,overall quality of single note - trumpet - D#5,"neumann-U87,trumpet,single-note,multisample,good-sounds,Dsharp5","Recorded in the context of the good-sounds.org project from the Music Technology Group, Universitat Pompeu Fabra, Barcelona. Part of the Good-sounds dataset of monophonic instrumental sounds. instrument::trumpet note::Dsharp octave::5 midi note::63 microphone::neumann U87 tuning reference::440 good-sounds-id::1224 Intentionally played as an example of bad-pitch-bend",0.5737132430076599,1,0
247182,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\247182.npy,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\247182.npy,4,is-w,is,overall quality of single note - trumpet - C5,"neumann-U87,C5,trumpet,single-note,multisample,good-sounds","Recorded in the context of the good-sounds.org project from the Music Technology Group, Universitat Pompeu Fabra, Barcelona. Part of the Good-sounds dataset of monophonic instrumental sounds. instrument::trumpet note::C octave::5 midi note::60 microphone::neumann U87 tuning reference::440 good-sounds-id::1227 Intentionally played as an example of bad-pitch-bend",0.5271023511886597,1,0
247203,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\247203.npy,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\247203.npy,4,is-w,is,overall quality of single note - trumpet - G#5,"neumann-U87,trumpet,single-note,Gsharp5,multisample,good-sounds","Recorded in the context of the good-sounds.org project from the Music Technology Group, Universitat Pompeu Fabra, Barcelona. Part of the Good-sounds dataset of monophonic instrumental sounds. instrument::trumpet note::Gsharp octave::5 midi note::68 microphone::neumann U87 tuning reference::440 good-sounds-id::1248 Intentionally played as an example of bad-pitch-errors",0.5315272808074951,1,0
247217,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\247217.npy,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\247217.npy,3,is-w,is,overall quality of single note - trumpet - F#4,"neumann-U87,trumpet,single-note,multisample,good-sounds,Fsharp4","Recorded in the context of the good-sounds.org project from the Music Technology Group, Universitat Pompeu Fabra, Barcelona. Part of the Good-sounds dataset of monophonic instrumental sounds. instrument::trumpet note::Fsharp octave::4 midi note::54 microphone::neumann U87 tuning reference::440 good-sounds-id::1262 Intentionally played as an example of bad-pitch-errors",0.5630602240562439,0,0
247234,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\247234.npy,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\247234.npy,3,is-w,is,overall quality of single note - trumpet - F#5,"neumann-U87,trumpet,single-note,multisample,good-sounds,Fsharp5","Recorded in the context of the good-sounds.org project from the Music Technology Group, Universitat Pompeu Fabra, Barcelona. Part of the Good-sounds dataset of monophonic instrumental sounds. instrument::trumpet note::Fsharp octave::5 midi note::66 microphone::neumann U87 tuning reference::440 good-sounds-id::1279 Intentionally played as an example of bad-timbre-errors",0.5475008487701416,0,0
247247,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\247247.npy,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\247247.npy,5,is-w,is,overall quality of single note - trumpet - F4,"neumann-U87,trumpet,single-note,multisample,good-sounds,F4","Recorded in the context of the good-sounds.org project from the Music Technology Group, Universitat Pompeu Fabra, Barcelona. Part of the Good-sounds dataset of monophonic instrumental sounds. instrument::trumpet note::F octave::4 midi note::53 microphone::neumann U87 tuning reference::440 good-sounds-id::1292 Intentionally played as an example of bad-timbre-errors",0.5418108105659485,1,1
247250,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\247250.npy,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\247250.npy,4,is-w,is,overall quality of single note - trumpet - D4,"neumann-U87,single-note,trumpet,D4,multisample,good-sounds","Recorded in the context of the good-sounds.org project from the Music Technology Group, Universitat Pompeu Fabra, Barcelona. Part of the Good-sounds dataset of monophonic instrumental sounds. instrument::trumpet note::D octave::4 midi note::50 microphone::neumann U87 tuning reference::440 good-sounds-id::1295 Intentionally played as an example of bad-timbre-errors",0.5335588455200195,1,0
247258,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\247258.npy,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\247258.npy,5,is-w,is,overall quality of single note - trumpet - F#3,"neumann-U87,trumpet,single-note,multisample,good-sounds,Fsharp3","Recorded in the context of the good-sounds.org project from the Music Technology Group, Universitat Pompeu Fabra, Barcelona. Part of the Good-sounds dataset of monophonic instrumental sounds. instrument::trumpet note::Fsharp octave::3 midi note::42 microphone::neumann U87 tuning reference::440 good-sounds-id::1303 Intentionally played as an example of bad-timbre-errors",0.518267810344696,1,1
247268,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\247268.npy,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\247268.npy,4,is-w,is,overall quality of single note - trumpet - C#5,"neumann-U87,trumpet,single-note,multisample,good-sounds,Csharp5","Recorded in the context of the good-sounds.org project from the Music Technology Group, Universitat Pompeu Fabra, Barcelona. Part of the Good-sounds dataset of monophonic instrumental sounds. instrument::trumpet note::Csharp octave::5 midi note::61 microphone::neumann U87 tuning reference::440 good-sounds-id::1313",0.56521075963974,1,0
247272,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\247272.npy,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\247272.npy,5,is-w,is,overall quality of single note - trumpet - A4,"neumann-U87,trumpet,single-note,A4,multisample,good-sounds","Recorded in the context of the good-sounds.org project from the Music Technology Group, Universitat Pompeu Fabra, Barcelona. Part of the Good-sounds dataset of monophonic instrumental sounds. instrument::trumpet note::A octave::4 midi note::57 microphone::neumann U87 tuning reference::440 good-sounds-id::1317",0.5436897873878479,1,1
247276,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\247276.npy,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\247276.npy,4,is-w,is,overall quality of single note - trumpet - F4,"neumann-U87,trumpet,single-note,multisample,good-sounds,F4","Recorded in the context of the good-sounds.org project from the Music Technology Group, Universitat Pompeu Fabra, Barcelona. Part of the Good-sounds dataset of monophonic instrumental sounds. instrument::trumpet note::F octave::4 midi note::53 microphone::neumann U87 tuning reference::440 good-sounds-id::1321",0.5305045247077942,1,0
247314,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\247314.npy,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\247314.npy,4,is-w,is,overall quality of single note - trumpet - G#3,"neumann-U87,trumpet,single-note,Gsharp3,multisample,good-sounds","Recorded in the context of the good-sounds.org project from the Music Technology Group, Universitat Pompeu Fabra, Barcelona. Part of the Good-sounds dataset of monophonic instrumental sounds. instrument::trumpet note::Gsharp octave::3 midi note::44 microphone::neumann U87 tuning reference::440 good-sounds-id::1359 Intentionally played as an example of bad-attack-bad-pitch-up",0.5720962285995483,1,0
247342,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\247342.npy,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\247342.npy,3,is-w,is,overall quality of single note - trumpet - A5,"neumann-U87,trumpet,single-note,A5,multisample,good-sounds","Recorded in the context of the good-sounds.org project from the Music Technology Group, Universitat Pompeu Fabra, Barcelona. Part of the Good-sounds dataset of monophonic instrumental sounds. instrument::trumpet note::A octave::5 midi note::69 microphone::neumann U87 tuning reference::440 good-sounds-id::1387 Intentionally played as an example of bad-attack-air",0.5449002385139465,0,0
247371,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\247371.npy,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\247371.npy,4,is-w,is,overall quality of single note - trumpet - G3,"Gsharp3,neumann-U87,trumpet,single-note,multisample,good-sounds","Recorded in the context of the good-sounds.org project from the Music Technology Group, Universitat Pompeu Fabra, Barcelona. Part of the Good-sounds dataset of monophonic instrumental sounds. instrument::trumpet note::Gsharp octave::3 midi note::44 microphone::neumann U87 tuning reference::440 good-sounds-id::1416",0.5274299383163452,1,0
247374,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\247374.npy,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\247374.npy,4,is-w,is,overall quality of single note - trumpet - A#3,"neumann-U87,trumpet,single-note,Asharp3,multisample,good-sounds","Recorded in the context of the good-sounds.org project from the Music Technology Group, Universitat Pompeu Fabra, Barcelona. Part of the Good-sounds dataset of monophonic instrumental sounds. instrument::trumpet note::Asharp octave::3 midi note::46 microphone::neumann U87 tuning reference::440 good-sounds-id::1419",0.4995863437652588,1,0
247383,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\247383.npy,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\247383.npy,4,is-w,is,overall quality of single note - trumpet - G4,"neumann-U87,trumpet,single-note,multisample,good-sounds,G4","Recorded in the context of the good-sounds.org project from the Music Technology Group, Universitat Pompeu Fabra, Barcelona. Part of the Good-sounds dataset of monophonic instrumental sounds. instrument::trumpet note::G octave::4 midi note::55 microphone::neumann U87 tuning reference::440 good-sounds-id::1428",0.5470503568649292,1,0
247391,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\247391.npy,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\247391.npy,5,is-w,is,overall quality of single note - trumpet - D#5,"neumann-U87,trumpet,single-note,multisample,good-sounds,Dsharp5","Recorded in the context of the good-sounds.org project from the Music Technology Group, Universitat Pompeu Fabra, Barcelona. Part of the Good-sounds dataset of monophonic instrumental sounds. instrument::trumpet note::Dsharp octave::5 midi note::63 microphone::neumann U87 tuning reference::440 good-sounds-id::1436",0.49791958928108215,1,1
247395,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\247395.npy,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\247395.npy,5,is-w,is,overall quality of single note - trumpet - G5,"neumann-U87,trumpet,single-note,multisample,good-sounds,G5","Recorded in the context of the good-sounds.org project from the Music Technology Group, Universitat Pompeu Fabra, Barcelona. Part of the Good-sounds dataset of monophonic instrumental sounds. instrument::trumpet note::G octave::5 midi note::67 microphone::neumann U87 tuning reference::440 good-sounds-id::1440",0.5415161848068237,1,1
247477,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\247477.npy,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\247477.npy,5,is-s,is,overall quality of single note - cello - A#2,"neumann-U87,single-note,cello,Asharp2,multisample,good-sounds","Recorded in the context of the good-sounds.org project from the Music Technology Group, Universitat Pompeu Fabra, Barcelona. Part of the Good-sounds dataset of monophonic instrumental sounds. instrument::cello note::Asharp octave::2 midi note::34 microphone::neumann U87 tuning reference::442 good-sounds-id::1950 dynamic_level::mf",0.5839674472808838,1,1
247491,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\247491.npy,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\247491.npy,4,is-s,is,overall quality of single note - cello - C4,"neumann-U87,C4,single-note,cello,multisample,good-sounds","Recorded in the context of the good-sounds.org project from the Music Technology Group, Universitat Pompeu Fabra, Barcelona. Part of the Good-sounds dataset of monophonic instrumental sounds. instrument::cello note::C octave::4 midi note::48 microphone::neumann U87 tuning reference::442 good-sounds-id::1964 dynamic_level::mf",0.5978121757507324,1,0
247492,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\247492.npy,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\247492.npy,4,is-s,is,overall quality of single note - cello - C#4,"neumann-U87,single-note,cello,multisample,good-sounds,Csharp4","Recorded in the context of the good-sounds.org project from the Music Technology Group, Universitat Pompeu Fabra, Barcelona. Part of the Good-sounds dataset of monophonic instrumental sounds. instrument::cello note::Csharp octave::4 midi note::49 microphone::neumann U87 tuning reference::442 good-sounds-id::1965 dynamic_level::mf",0.5442429780960083,1,0
247510,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\247510.npy,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\247510.npy,4,is-s,is,overall quality of single note - cello - B2,"neumann-U87,single-note,cello,multisample,good-sounds,B2","Recorded in the context of the good-sounds.org project from the Music Technology Group, Universitat Pompeu Fabra, Barcelona. Part of the Good-sounds dataset of monophonic instrumental sounds. instrument::cello note::B octave::2 midi note::35 microphone::neumann U87 tuning reference::442 good-sounds-id::2079 Intentionally played as an example of bad-dynamics-errors",0.5413877367973328,1,0
247511,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\247511.npy,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\247511.npy,4,is-s,is,overall quality of single note - cello - C3,"neumann-U87,single-note,C3,cello,multisample,good-sounds","Recorded in the context of the good-sounds.org project from the Music Technology Group, Universitat Pompeu Fabra, Barcelona. Part of the Good-sounds dataset of monophonic instrumental sounds. instrument::cello note::C octave::3 midi note::36 microphone::neumann U87 tuning reference::442 good-sounds-id::2080 Intentionally played as an example of bad-dynamics-errors",0.5724901556968689,1,0
247513,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\247513.npy,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\247513.npy,5,is-s,is,overall quality of single note - cello - D3,"neumann-U87,D3,single-note,cello,multisample,good-sounds","Recorded in the context of the good-sounds.org project from the Music Technology Group, Universitat Pompeu Fabra, Barcelona. Part of the Good-sounds dataset of monophonic instrumental sounds. instrument::cello note::D octave::3 midi note::38 microphone::neumann U87 tuning reference::442 good-sounds-id::2082 Intentionally played as an example of bad-dynamics-errors",0.5783630013465881,1,1
247517,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\247517.npy,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\247517.npy,4,is-s,is,overall quality of single note - cello - F#3,"neumann-U87,single-note,cello,multisample,good-sounds,Fsharp3","Recorded in the context of the good-sounds.org project from the Music Technology Group, Universitat Pompeu Fabra, Barcelona. Part of the Good-sounds dataset of monophonic instrumental sounds. instrument::cello note::Fsharp octave::3 midi note::42 microphone::neumann U87 tuning reference::442 good-sounds-id::2086 Intentionally played as an example of bad-dynamics-errors",0.5738033056259155,1,0
247540,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\247540.npy,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\247540.npy,4,is-s,is,overall quality of single note - cello - A#2,"neumann-U87,single-note,cello,Asharp2,multisample,good-sounds","Recorded in the context of the good-sounds.org project from the Music Technology Group, Universitat Pompeu Fabra, Barcelona. Part of the Good-sounds dataset of monophonic instrumental sounds. instrument::cello note::Asharp octave::2 midi note::34 microphone::neumann U87 tuning reference::442 good-sounds-id::2109 Intentionally played as an example of bad-pitch-vibrato",0.5873953700065613,1,0
247551,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\247551.npy,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\247551.npy,5,is-s,is,overall quality of single note - cello - A3,"neumann-U87,single-note,cello,multisample,A3,good-sounds","Recorded in the context of the good-sounds.org project from the Music Technology Group, Universitat Pompeu Fabra, Barcelona. Part of the Good-sounds dataset of monophonic instrumental sounds. instrument::cello note::A octave::3 midi note::45 microphone::neumann U87 tuning reference::442 good-sounds-id::2120 Intentionally played as an example of bad-pitch-vibrato",0.5716800689697266,1,1
247553,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\247553.npy,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\247553.npy,4,is-s,is,overall quality of single note - cello - B3,"neumann-U87,single-note,B3,cello,multisample,good-sounds","Recorded in the context of the good-sounds.org project from the Music Technology Group, Universitat Pompeu Fabra, Barcelona. Part of the Good-sounds dataset of monophonic instrumental sounds. instrument::cello note::B octave::3 midi note::47 microphone::neumann U87 tuning reference::442 good-sounds-id::2122 Intentionally played as an example of bad-pitch-vibrato",0.5909550189971924,1,0
247575,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\247575.npy,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\247575.npy,4,is-s,is,overall quality of single note - cello - F#3,"neumann-U87,single-note,cello,multisample,good-sounds,Fsharp3","Recorded in the context of the good-sounds.org project from the Music Technology Group, Universitat Pompeu Fabra, Barcelona. Part of the Good-sounds dataset of monophonic instrumental sounds. instrument::cello note::Fsharp octave::3 midi note::42 microphone::neumann U87 tuning reference::442 good-sounds-id::2144 Intentionally played as an example of bad-pitch-errors",0.6299110054969788,1,0
247603,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\247603.npy,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\247603.npy,4,is-s,is,overall quality of single note - violin - F#4,"neumann-U87,single-note,violin,multisample,good-sounds,Fsharp4","Recorded in the context of the good-sounds.org project from the Music Technology Group, Universitat Pompeu Fabra, Barcelona. Part of the Good-sounds dataset of monophonic instrumental sounds. instrument::violin note::Fsharp octave::4 midi note::54 microphone::neumann U87 tuning reference::442 good-sounds-id::2340 Intentionally played as an example of bad-dynamics-errors",0.5766043663024902,1,0
247605,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\247605.npy,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\247605.npy,4,is-s,is,overall quality of single note - violin - G#4,"neumann-U87,single-note,violin,Gsharp4,multisample,good-sounds","Recorded in the context of the good-sounds.org project from the Music Technology Group, Universitat Pompeu Fabra, Barcelona. Part of the Good-sounds dataset of monophonic instrumental sounds. instrument::violin note::Gsharp octave::4 midi note::56 microphone::neumann U87 tuning reference::442 good-sounds-id::2342 Intentionally played as an example of bad-dynamics-errors",0.6208704113960266,1,0
247634,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\247634.npy,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\247634.npy,4,is-s,is,overall quality of single note - violin - D#4,"neumann-U87,single-note,violin,multisample,good-sounds,Dsharp4","Recorded in the context of the good-sounds.org project from the Music Technology Group, Universitat Pompeu Fabra, Barcelona. Part of the Good-sounds dataset of monophonic instrumental sounds. instrument::violin note::Dsharp octave::4 midi note::51 microphone::neumann U87 tuning reference::442 good-sounds-id::2371 Intentionally played as an example of bad-pitch-vibrato",0.6096320152282715,1,0
247735,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\247735.npy,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\247735.npy,5,is-s,is,overall quality of single note - violin - G6,"neumann-U87,single-note,violin,multisample,good-sounds,G6","Recorded in the context of the good-sounds.org project from the Music Technology Group, Universitat Pompeu Fabra, Barcelona. Part of the Good-sounds dataset of monophonic instrumental sounds. instrument::violin note::G octave::6 midi note::79 microphone::neumann U87 tuning reference::442 good-sounds-id::2472 Intentionally played as an example of bad-timbre-errors",0.6238319277763367,1,1
247747,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\247747.npy,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\247747.npy,4,is-s,is,overall quality of single note - violin - F#4,"neumann-U87,single-note,violin,multisample,good-sounds,Fsharp4","Recorded in the context of the good-sounds.org project from the Music Technology Group, Universitat Pompeu Fabra, Barcelona. Part of the Good-sounds dataset of monophonic instrumental sounds. instrument::violin note::Fsharp octave::4 midi note::54 microphone::neumann U87 tuning reference::442 good-sounds-id::2484 Intentionally played as an example of bad-richness-bridge",0.6056123971939087,1,0
247757,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\247757.npy,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\247757.npy,4,is-s,is,overall quality of single note - violin - E5,"neumann-U87,single-note,violin,E5,multisample,good-sounds","Recorded in the context of the good-sounds.org project from the Music Technology Group, Universitat Pompeu Fabra, Barcelona. Part of the Good-sounds dataset of monophonic instrumental sounds. instrument::violin note::E octave::5 midi note::64 microphone::neumann U87 tuning reference::442 good-sounds-id::2494 Intentionally played as an example of bad-richness-bridge",0.6693519353866577,1,0
247765,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\247765.npy,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\247765.npy,4,is-s,is,overall quality of single note - violin - C6,"neumann-U87,C6,single-note,violin,multisample,good-sounds","Recorded in the context of the good-sounds.org project from the Music Technology Group, Universitat Pompeu Fabra, Barcelona. Part of the Good-sounds dataset of monophonic instrumental sounds. instrument::violin note::C octave::6 midi note::72 microphone::neumann U87 tuning reference::442 good-sounds-id::2502 Intentionally played as an example of bad-richness-bridge",0.6409413814544678,1,0
247766,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\247766.npy,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\247766.npy,5,is-s,is,overall quality of single note - violin - C#6,"neumann-U87,single-note,violin,multisample,good-sounds,Csharp6","Recorded in the context of the good-sounds.org project from the Music Technology Group, Universitat Pompeu Fabra, Barcelona. Part of the Good-sounds dataset of monophonic instrumental sounds. instrument::violin note::Csharp octave::6 midi note::73 microphone::neumann U87 tuning reference::442 good-sounds-id::2503 Intentionally played as an example of bad-richness-bridge",0.6609159111976624,1,1
247776,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\247776.npy,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\247776.npy,4,is-s,is,overall quality of single note - violin - A#3,"neumann-U87,single-note,violin,Asharp3,multisample,good-sounds","Recorded in the context of the good-sounds.org project from the Music Technology Group, Universitat Pompeu Fabra, Barcelona. Part of the Good-sounds dataset of monophonic instrumental sounds. instrument::violin note::Asharp octave::3 midi note::46 microphone::neumann U87 tuning reference::442 good-sounds-id::2513 Intentionally played as an example of bad-richness-sultasto",0.5847436785697937,1,0
247806,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\247806.npy,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\247806.npy,3,is-s,is,overall quality of single note - violin - E6,"neumann-U87,E6,single-note,violin,multisample,good-sounds","Recorded in the context of the good-sounds.org project from the Music Technology Group, Universitat Pompeu Fabra, Barcelona. Part of the Good-sounds dataset of monophonic instrumental sounds. instrument::violin note::E octave::6 midi note::76 microphone::neumann U87 tuning reference::442 good-sounds-id::2543 Intentionally played as an example of bad-richness-sultasto",0.6497198343276978,0,0
247813,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\247813.npy,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\247813.npy,5,is-s,is,overall quality of single note - violin - A#3,"neumann-U87,single-note,violin,Asharp3,multisample,good-sounds","Recorded in the context of the good-sounds.org project from the Music Technology Group, Universitat Pompeu Fabra, Barcelona. Part of the Good-sounds dataset of monophonic instrumental sounds. instrument::violin note::Asharp octave::3 midi note::46 microphone::neumann U87 tuning reference::442 good-sounds-id::2550 Intentionally played as an example of bad-attack-pressure",0.6074356436729431,1,1
247882,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\247882.npy,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\247882.npy,4,is-s,is,overall quality of single note - violin - F6,"neumann-U87,single-note,violin,multisample,good-sounds,F6","Recorded in the context of the good-sounds.org project from the Music Technology Group, Universitat Pompeu Fabra, Barcelona. Part of the Good-sounds dataset of monophonic instrumental sounds. instrument::violin note::F octave::6 midi note::77 microphone::neumann U87 tuning reference::442 good-sounds-id::2618 Intentionally played as an example of bad-attack-rebond",0.6423944234848022,1,0
