index,audio_emb_filepath,text_emb_filepath,top_class,top_class_idx,class,class_idx
166325,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\166325.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\166325.npy,fx,3,fx-n,16
137419,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\137419.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\137419.npy,is,1,is-p,3
154790,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\154790.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\154790.npy,fx,3,fx-o,11
74323,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\74323.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\74323.npy,ss,4,ss-u,21
153734,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\153734.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\153734.npy,is,1,is-s,4
161252,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\161252.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\161252.npy,m,0,m-sp,0
13206,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\13206.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\13206.npy,is,1,is-p,3
351324,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\351324.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\351324.npy,is,1,is-k,6
165830,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\165830.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\165830.npy,is,1,is-s,4
5560,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\5560.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\5560.npy,fx,3,fx-n,16
418406,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\418406.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\418406.npy,m,0,m-si,1
160567,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\160567.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\160567.npy,ss,4,ss-i,20
165614,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\165614.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\165614.npy,fx,3,fx-h,14
87656,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\87656.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\87656.npy,sp,2,sp-s,8
374182,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\374182.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\374182.npy,is,1,is-w,5
202304,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\202304.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\202304.npy,fx,3,fx-a,15
24102,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\24102.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\24102.npy,fx,3,fx-o,11
86748,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\86748.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\86748.npy,fx,3,fx-v,12
10482,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\10482.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\10482.npy,is,1,is-p,3
216810,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\216810.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\216810.npy,m,0,m-sp,0
91438,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\91438.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\91438.npy,ss,4,ss-s,22
157260,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\157260.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\157260.npy,ss,4,ss-u,21
62966,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\62966.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\62966.npy,fx,3,fx-ex,17
38614,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\38614.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\38614.npy,m,0,m-sp,0
239391,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\239391.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\239391.npy,fx,3,fx-m,13
32225,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\32225.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\32225.npy,m,0,m-si,1
44266,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\44266.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\44266.npy,fx,3,fx-h,14
107437,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\107437.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\107437.npy,is,1,is-p,3
41302,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\41302.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\41302.npy,ss,4,ss-u,21
164770,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\164770.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\164770.npy,m,0,m-si,1
50508,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\50508.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\50508.npy,ss,4,ss-s,22
109404,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\109404.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\109404.npy,fx,3,fx-h,14
88573,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\88573.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\88573.npy,fx,3,fx-a,15
106460,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\106460.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\106460.npy,sp,2,sp-s,8
188754,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\188754.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\188754.npy,fx,3,fx-o,11
100457,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\100457.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\100457.npy,sp,2,sp-p,10
302511,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\302511.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\302511.npy,m,0,m-si,1
194685,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\194685.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\194685.npy,fx,3,fx-o,11
140653,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\140653.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\140653.npy,is,1,is-p,3
389601,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\389601.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\389601.npy,is,1,is-s,4
166260,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\166260.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\166260.npy,fx,3,fx-n,16
196069,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\196069.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\196069.npy,fx,3,fx-h,14
357323,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\357323.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\357323.npy,is,1,is-w,5
247130,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\247130.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\247130.npy,is,1,is-w,5
75060,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\75060.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\75060.npy,fx,3,fx-h,14
178423,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\178423.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\178423.npy,fx,3,fx-v,12
270737,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\270737.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\270737.npy,m,0,m-sp,0
407010,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\407010.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\407010.npy,fx,3,fx-n,16
186757,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\186757.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\186757.npy,fx,3,fx-n,16
203473,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\203473.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\203473.npy,is,1,is-k,6
255319,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\255319.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\255319.npy,m,0,m-m,2
153871,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\153871.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\153871.npy,is,1,is-s,4
127511,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\127511.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\127511.npy,fx,3,fx-m,13
343935,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\343935.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\343935.npy,fx,3,fx-h,14
84100,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\84100.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\84100.npy,is,1,is-p,3
371619,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\371619.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\371619.npy,fx,3,fx-o,11
165048,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\165048.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\165048.npy,ss,4,ss-n,19
232257,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\232257.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\232257.npy,fx,3,fx-m,13
37224,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\37224.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\37224.npy,ss,4,ss-s,22
152448,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\152448.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\152448.npy,m,0,m-sp,0
414469,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\414469.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\414469.npy,fx,3,fx-m,13
64096,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\64096.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\64096.npy,fx,3,fx-h,14
126392,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\126392.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\126392.npy,fx,3,fx-o,11
185142,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\185142.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\185142.npy,fx,3,fx-n,16
428995,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\428995.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\428995.npy,fx,3,fx-h,14
339935,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\339935.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\339935.npy,ss,4,ss-n,19
420830,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\420830.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\420830.npy,ss,4,ss-u,21
345465,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\345465.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\345465.npy,sp,2,sp-s,8
272192,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\272192.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\272192.npy,sp,2,sp-c,9
126535,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\126535.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\126535.npy,sp,2,sp-p,10
168561,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\168561.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\168561.npy,sp,2,sp-s,8
263076,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\263076.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\263076.npy,fx,3,fx-o,11
139333,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\139333.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\139333.npy,fx,3,fx-h,14
106437,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\106437.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\106437.npy,sp,2,sp-s,8
33564,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\33564.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\33564.npy,fx,3,fx-h,14
95776,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\95776.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\95776.npy,sp,2,sp-s,8
350439,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\350439.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\350439.npy,sp,2,sp-c,9
50246,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\50246.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\50246.npy,sp,2,sp-p,10
179874,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\179874.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\179874.npy,fx,3,fx-h,14
86406,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\86406.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\86406.npy,sp,2,sp-s,8
343991,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\343991.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\343991.npy,fx,3,fx-h,14
137904,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\137904.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\137904.npy,sp,2,sp-p,10
156766,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\156766.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\156766.npy,sp,2,sp-s,8
147163,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\147163.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\147163.npy,sp,2,sp-p,10
236537,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\236537.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\236537.npy,sp,2,sp-s,8
86435,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\86435.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\86435.npy,sp,2,sp-s,8
86477,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\86477.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\86477.npy,sp,2,sp-s,8
107716,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\107716.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\107716.npy,sp,2,sp-s,8
241549,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\241549.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\241549.npy,sp,2,sp-s,8
386608,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\386608.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\386608.npy,fx,3,fx-h,14
382998,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\382998.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\382998.npy,fx,3,fx-h,14
35964,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\35964.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\35964.npy,sp,2,sp-c,9
19151,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\19151.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\19151.npy,fx,3,fx-h,14
236576,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\236576.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\236576.npy,sp,2,sp-s,8
236613,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\236613.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\236613.npy,sp,2,sp-s,8
332846,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\332846.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\332846.npy,sp,2,sp-s,8
351479,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\351479.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\351479.npy,sp,2,sp-s,8
144339,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\144339.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\144339.npy,sp,2,sp-p,10
93889,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\93889.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\93889.npy,sp,2,sp-s,8
196092,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\196092.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\196092.npy,fx,3,fx-h,14
179990,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\179990.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\179990.npy,fx,3,fx-h,14
39517,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\39517.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\39517.npy,sp,2,sp-s,8
362333,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\362333.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\362333.npy,sp,2,sp-s,8
196064,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\196064.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\196064.npy,fx,3,fx-h,14
169803,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\169803.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\169803.npy,fx,3,fx-h,14
4998,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\4998.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\4998.npy,sp,2,sp-p,10
62333,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\62333.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\62333.npy,sp,2,sp-c,9
200809,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\200809.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\200809.npy,ss,4,ss-u,21
263079,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\263079.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\263079.npy,ss,4,ss-u,21
48085,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\48085.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\48085.npy,fx,3,fx-ex,17
237351,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\237351.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\237351.npy,fx,3,fx-h,14
156770,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\156770.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\156770.npy,sp,2,sp-s,8
86445,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\86445.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\86445.npy,sp,2,sp-s,8
86676,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\86676.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\86676.npy,fx,3,fx-h,14
44123,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\44123.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\44123.npy,sp,2,sp-c,9
151751,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\151751.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\151751.npy,sp,2,sp-p,10
427573,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\427573.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\427573.npy,fx,3,fx-h,14
95797,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\95797.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\95797.npy,sp,2,sp-s,8
408162,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\408162.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\408162.npy,fx,3,fx-h,14
50200,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\50200.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\50200.npy,sp,2,sp-c,9
235053,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\235053.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\235053.npy,sp,2,sp-s,8
341568,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\341568.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\341568.npy,ss,4,ss-u,21
176132,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\176132.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\176132.npy,sp,2,sp-c,9
218055,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\218055.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\218055.npy,sp,2,sp-s,8
241550,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\241550.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\241550.npy,sp,2,sp-s,8
28209,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\28209.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\28209.npy,fx,3,fx-h,14
262978,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\262978.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\262978.npy,fx,3,fx-h,14
236562,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\236562.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\236562.npy,sp,2,sp-s,8
144330,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\144330.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\144330.npy,sp,2,sp-p,10
108885,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\108885.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\108885.npy,sp,2,sp-s,8
324894,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\324894.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\324894.npy,fx,3,fx-h,14
57814,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\57814.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\57814.npy,fx,3,fx-h,14
95799,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\95799.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\95799.npy,sp,2,sp-s,8
156795,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\156795.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\156795.npy,sp,2,sp-s,8
236579,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\236579.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\236579.npy,sp,2,sp-s,8
137122,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\137122.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\137122.npy,sp,2,sp-p,10
320234,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\320234.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\320234.npy,sp,2,sp-p,10
166134,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\166134.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\166134.npy,fx,3,fx-h,14
29544,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\29544.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\29544.npy,ss,4,ss-n,19
215937,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\215937.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\215937.npy,fx,3,fx-o,11
